,Book,Chapter,Verse,Original Text,Formatted Text
121,Nephi1,5.0,9,"And it came to pass that they did rejoice exceedingly, and did offer sacrifice and burnt offerings unto the Lord; and they gave thanks unto the God of Israel.",and it came to pass that they did rejoice exceedingly  and did offer sacrifice and burnt offerings unto the lord  and they gave thanks unto the god of israel 
122,Nephi1,5.0,10," And after they had given thanks unto the God of Israel, my father, Lehi, took the records which were engraven upon the plates of brass, and he did search them from the beginning.", and after they had given thanks unto the god of israel  my father  lehi  took the records which were engraven upon the plates of brass  and he did search them from the beginning 
123,Nephi1,5.0,11," And he beheld that they did contain the five books of Moses, which gave an account of the creation of the world, and also of Adam and Eve, who were our first parents;", and he beheld that they did contain the five books of moses  which gave an account of the creation of the world  and also of adam and eve  who were our first parents 
124,Nephi1,5.0,12," And also a record of the Jews from the beginning, even down to the commencement of the reign of Zedekiah, king of Judah;", and also a record of the jews from the beginning  even down to the commencement of the reign of zedekiah  king of judah 
125,Nephi1,5.0,13," And also the prophecies of the holy prophets, from the beginning, even down to the commencement of the reign of Zedekiah; and also many prophecies which have been spoken by the mouth of Jeremiah.", and also the prophecies of the holy prophets  from the beginning  even down to the commencement of the reign of zedekiah  and also many prophecies which have been spoken by the mouth of jeremiah 
126,Nephi1,5.0,14," And it came to pass that my father, Lehi, also found upon the plates of brass a genealogy of his fathers; wherefore he knew that he was a descendant of Joseph; yea, even that Joseph who was the son of Jacob, who was sold into Egypt, and who was preserved by the hand of the Lord, that he might preserve his father, Jacob, and all his household from perishing with famine.", and it came to pass that my father  lehi  also found upon the plates of brass a genealogy of his fathers  wherefore he knew that he was a descendant of joseph  yea  even that joseph who was the son of jacob  who was sold into egypt  and who was preserved by the hand of the lord  that he might preserve his father  jacob  and all his household from perishing with famine 
127,Nephi1,5.0,15," And they were also led out of captivity and out of the land of Egypt, by that same God who had preserved them.", and they were also led out of captivity and out of the land of egypt  by that same god who had preserved them 
128,Nephi1,5.0,16," And thus my father, Lehi, did discover the genealogy of his fathers. And Laban also was a descendant of Joseph, wherefore he and his fathers had kept the records.", and thus my father  lehi  did discover the genealogy of his fathers  and laban also was a descendant of joseph  wherefore he and his fathers had kept the records 
129,Nephi1,5.0,17," And now when my father saw all these things, he was filled with the Spirit, and began to prophesy concerning his seed--", and now when my father saw all these things  he was filled with the spirit  and began to prophesy concerning his seed  
130,Nephi1,5.0,18," That these plates of brass should go forth unto all nations, kindreds, tongues, and people who were of his seed.", that these plates of brass should go forth unto all nations  kindreds  tongues  and people who were of his seed 
131,Nephi1,5.0,19," Wherefore, he said that these plates of brass should never perish; neither should they be dimmed any more by time. And he prophesied many things concerning his seed.", wherefore  he said that these plates of brass should never perish  neither should they be dimmed any more by time  and he prophesied many things concerning his seed 
